dist_from_home_km,dist_from_kl_km,LAUA,LAT,LONG,PCDS
1.3873520789380451,38.0083039618017,E09000023,51.489536,-0.047589,SE16 2PH
1.4628922598716267,38.01315896170595,E09000023,51.490026,-0.046804000000000005,SE16 2PJ
1.513036272765209,37.73950257725151,E09000028,51.491578999999994,-0.049864,SE16 2PL
1.628047640601899,37.688014011789726,E09000028,51.492588,-0.049432,SE16 2PN
1.710672935851232,37.771706253618795,E09000028,51.492843,-0.047476,SE16 2PP
1.3652341571589135,37.959530304870654,E09000023,51.489621,-0.048406,SE16 2PQ
1.4107714134383584,37.98383849888939,E09000023,51.489816,-0.047663,SE16 2PR
1.5747122269038552,37.856262870163626,E09000028,51.491534,-0.047689999999999996,SE16 2PS
1.577141676043387,37.81869498575001,E09000028,51.491713,-0.048158,SE16 2PT
1.577141676043387,37.81869498575001,E09000028,51.491713,-0.048158,SE16 2PU
1.6800018296945844,37.69329791379647,E09000028,51.492938,-0.048841,SE16 2PW
1.3842246883487304,37.9591168737097,E09000023,51.489753,-0.048227,SE16 2PX
1.4812622939196978,37.985318205816654,E09000023,51.49029,-0.046966,SE16 2PY
1.4023933736083898,37.931124357650575,E09000023,51.490008,-0.048404,SE16 2PZ
2.011975144132628,36.475100413966416,E09000028,51.496287,-0.067527,SE16 2QA
1.4192053864706562,37.96154087194332,E09000023,51.489981,-0.047858,SE16 2QB
1.6247183612253409,37.82926699060845,E09000028,51.491999,-0.047555,SE16 2QD
1.6634190981604546,37.74427673769384,E09000028,51.492622999999995,-0.048307,SE16 2QE
1.6634190981604546,37.74427673769384,E09000028,51.492622999999995,-0.048307,SE16 2QF
1.3931037527414158,37.946938694160906,E09000023,51.489871,-0.048294,SE16 2QG
1.3392006241548333,37.92168275086391,E09000023,51.489616,-0.049141000000000004,SE16 2QH
1.3261589549801236,37.92126509313328,E09000023,51.489528,-0.049274,SE16 2QR
1.3261589549801236,37.92126509313328,E09000023,51.489528,-0.049274,SE16 2QS
1.3261589549801236,37.92126509313328,E09000023,51.489528,-0.049274,SE16 2QT
1.495637765503587,37.944845806317495,E09000028,51.490584000000005,-0.047327999999999995,SE16 2QU
1.4389536654895019,37.92009473931064,E09000028,51.49031,-0.048188999999999996,SE16 2QX
1.3876937999306451,37.879137056229844,E09000028,51.490138,-0.049219,SE16 2QY
1.370696150488162,37.85572981164983,E09000028,51.490119,-0.049696,SE16 2QZ
1.2565717005863473,37.79853185922073,E09000028,51.489540000000005,-0.051622,SE16 2RA
1.2252811117554687,37.83655758450951,E09000023,51.489177000000005,-0.05140700000000001,SE16 2RB
1.2648338405234374,37.89906287949964,E09000023,51.489201,-0.050167,SE16 2RD
1.238658698912253,37.96402446090246,E09000023,51.488733,-0.049582,SE16 2RE
1.19442918442675,37.97532482553274,E09000023,51.488378000000004,-0.049871,SE16 2RF
1.2529078412921042,38.053151013131554,E09000023,51.488397,-0.048343000000000004,SE16 2RG
1.3127214490650052,37.965588823602936,E09000023,51.489233,-0.048839999999999995,SE16 2RH
1.3351818963789541,37.98631942109798,E09000023,51.489288,-0.048362999999999996,SE16 2RJ
1.2824171460477347,38.10584775674689,E09000023,51.488319,-0.047439,SE16 2RL
1.2824171460477347,38.10584775674689,E09000023,51.488319,-0.047439,SE16 2RN
1.2758976428481414,37.91382280003657,E09000023,51.489214000000004,-0.049864,SE16 2RP
1.2776796622380677,38.0179487248114,E09000023,51.488741999999995,-0.048530000000000004,SE16 2RQ
1.311507556606584,38.00292797129795,E09000023,51.489046,-0.048387,SE16 2RR
1.2466661274787982,38.015936920940916,E09000023,51.488541,-0.048855,SE16 2RS
1.296936325447103,38.12140758713287,E09000023,51.488332,-0.047120999999999996,SE16 2RT
1.2716694890847102,37.863350088150256,E09000023,51.489397,-0.050575999999999996,SE16 2RU
1.2667064404615962,38.05791356538939,E09000023,51.488465999999995,-0.048152999999999994,SE16 2RW
1.4001593182313774,37.82838714133836,E09000028,51.490437,-0.049770999999999996,SE16 2SB
1.4402708508246873,37.83310766523255,E09000028,51.490697999999995,-0.049311,SE16 2SD
1.4402708508246873,37.83310766523255,E09000028,51.490697999999995,-0.049311,SE16 2SE
1.3153270712393745,37.6981177516969,E09000028,51.490302,-0.052471000000000004,SE16 2SH
1.2932215536870504,37.67791276354886,E09000028,51.490201,-0.053005,SE16 2SJ
1.1091271013646216,37.83210363667809,E09000028,51.48837,-0.052650999999999996,SE16 2SN
1.1091271013646216,37.83210363667809,E09000028,51.48837,-0.052650999999999996,SE16 2SR
1.1472205898800663,37.90827251051941,E09000028,51.488346,-0.051212,SE16 2SS
1.1180541753565925,37.98254917796503,E09000023,51.487821999999994,-0.050527999999999997,SE16 2ST
1.1669646533312932,38.1814843854556,E09000023,51.487119,-0.047692,SE16 2SU
1.1740835784187946,37.91982218742447,E09000028,51.488484,-0.050791,SE16 2SW
1.1648606701470872,38.10335819674048,E09000023,51.48754,-0.048598,SE16 2SX
1.106265150569701,38.04918005933681,E09000023,51.487424,-0.049811,SE16 2SY
1.223021875060246,38.110018029968344,E09000023,51.487896,-0.047961000000000004,SE16 2TA
1.2357553470136815,37.87400980290351,E09000023,51.489103,-0.050789999999999995,SE16 2TB
1.2294145335403035,37.69619894967844,E09000028,51.489677,-0.053402,SE16 2TD
1.2021979942349148,37.884069183582966,E09000023,51.488828000000005,-0.050989,SE16 2TE
2.0043594986767745,37.10098990054825,E09000028,51.496945000000004,-0.054562,SE16 2TG
2.0044176283095156,37.14162448039536,E09000028,51.496881,-0.053876,SE16 2TH
1.923925236746813,37.19256921243955,E09000028,51.496152,-0.05391900000000001,SE16 2TJ
1.957248741790954,37.104336469784094,E09000028,51.496557,-0.055039,SE16 2TL
2.062742058535929,37.02601304172589,E09000028,51.497523,-0.055188,SE16 2TN
2.0434311691801788,37.10738914295607,E09000028,51.49725,-0.054015999999999995,SE16 2TP
2.0293285017887137,37.114712801254605,E09000028,51.497125,-0.05405,SE16 2TQ
1.962128498612394,37.177540980864904,E09000028,51.496482,-0.053746,SE16 2TS
2.0089173549507264,37.15527954971217,E09000028,51.496893,-0.053599,SE16 2TT
1.9823324609543918,37.206380328679145,E09000028,51.496587,-0.05305,SE16 2TU
2.143538804592545,36.896021983411956,E09000028,51.498327,-0.056549,SE16 2TW
1.8391103745812056,37.27153462380233,E09000028,51.495336,-0.05355,SE16 2TX
1.8070224372504158,37.309866879052144,E09000028,51.495008,-0.053276,SE16 2TY
1.7643192167548287,37.30501672146409,E09000028,51.494684,-0.053823,SE16 2TZ
1.7042168251838092,37.3387261915148,E09000028,51.494147,-0.05393200000000001,SE16 2UA
1.824538233195524,37.45884856573894,E09000028,51.494768,-0.050765,SE16 2UB
1.8239123835862991,37.41043218368739,E09000028,51.494898,-0.051508000000000005,SE16 2UD
1.7518145116695778,37.71004165239457,E09000028,51.493382000000004,-0.047902,SE16 2UE
1.7428591088063177,37.7641125293155,E09000028,51.4931,-0.047263,SE16 2UF
1.7267007451306342,37.81116634941564,E09000028,51.492787,-0.046801,SE16 2UG
1.8480189445440183,37.423529353456544,E09000028,51.495043,-0.051056,SE16 2UH
1.69822364258948,37.83580595662976,E09000028,51.492481,-0.046757,SE16 2UJ
1.6803501514914014,37.879749837595426,E09000028,51.492159,-0.046367,SE16 2UL
1.7012049568476026,37.910736683783135,E09000028,51.492158,-0.045777,SE16 2UN
1.6893401971240996,37.95857879621739,E09000028,51.491845,-0.0453,SE16 2UP
1.6852406688951844,37.740680516409626,E09000028,51.492791,-0.048141,SE16 2UQ
1.6394560049557942,37.88141401766421,E09000028,51.491869,-0.04674,SE16 2UY
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WA
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WB
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WD
2.011975144132628,36.475100413966416,E09000028,51.496287,-0.067527,SE16 2WE
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WF
1.7000750673553093,37.340535006092765,E09000028,51.494111,-0.053948,SE16 2WG
2.011975144132628,36.475100413966416,E09000028,51.496287,-0.067527,SE16 2WH
